respondent_id,n_surveys_participated,first_survey_date,last_survey_date,total_attention_fails,total_speeder_flags,total_straight_line,attention_fail_rate,speeder_rate,straight_line_rate,avg_duration,quality_score,risk_tier
x0rf7a8cvl9ajr0m0nlst5v3,1,2025-07-13,2025-07-13,1,1,1,1,1,1,97,0,High Risk
x1eo770jo2pmemqifqcrea9o,1,2025-06-23,2025-06-23,1,0,0,1,0,0,355,0.6,High Risk
x1www0s47eonodku1rsyg3zk,1,2025-07-04,2025-07-04,1,0,0,1,0,0,354,0.6,High Risk
x254ipj85cxyai484uwy2rvb,1,2025-07-15,2025-07-15,1,0,0,1,0,0,439,0.6,High Risk
x26tyo6ejti02b812kd05shd,1,2025-07-17,2025-07-17,1,1,0,1,1,0,141,0.30000000000000004,High Risk
x2nvntlbs5d9u6ma9osifw1d,1,2025-07-15,2025-07-15,1,1,0,1,1,0,143,0.30000000000000004,High Risk
x33xcah3i6mx283z2ty39s7x,1,2025-07-10,2025-07-10,1,1,0,1,1,0,119,0.30000000000000004,High Risk
x3hedxcoq55xyg2kuiv1fhk7,1,2025-07-12,2025-07-12,1,1,0,1,1,0,126,0.30000000000000004,High Risk
x3tpni8cqm3ui948m8i73101,1,2025-07-09,2025-07-09,1,1,0,1,1,0,71,0.30000000000000004,High Risk
x4jwgvylay7cmuvry3q8lnx6,1,2025-07-05,2025-07-05,1,0,0,1,0,0,331,0.6,High Risk
x4mzh2h3ldw5ap83k9p1zmpa,1,2025-07-13,2025-07-13,1,0,0,1,0,0,188,0.6,High Risk
x5o0xkdrxoutkgykw48npy4i,1,2025-06-27,2025-06-27,1,1,1,1,1,1,151,0,High Risk
x5ue85z7i4bwgok0skxkie24,1,2025-06-21,2025-06-21,1,0,0,1,0,0,487,0.6,High Risk
x6e4786vto70tepu22kv9c0v,1,2025-07-12,2025-07-12,1,1,0,1,1,0,104,0.30000000000000004,High Risk
x6lmlps8g48s85ly18jlraqx,1,2025-06-19,2025-06-19,1,0,0,1,0,0,431,0.6,High Risk
x6nulegijhya3x1e9hljg1k2,1,2025-07-13,2025-07-13,1,1,0,1,1,0,112,0.30000000000000004,High Risk
x7c318vkai7dk8vfdvthzurt,1,2025-07-05,2025-07-05,1,0,0,1,0,0,325,0.6,High Risk
x7gzqu7y1euu462wnl1auve8,1,2025-06-18,2025-06-18,1,0,0,1,0,0,387,0.6,High Risk
x7ychb4a71ihorus1y19osdd,1,2025-07-03,2025-07-03,1,0,0,1,0,0,282,0.6,High Risk
x8gjk8v1tf2wovbi752jh80n,1,2025-07-12,2025-07-12,1,0,0,1,0,0,354,0.6,High Risk
x8hwqyaieuw1vmqew59ca5x2,1,2025-07-04,2025-07-04,1,0,0,1,0,0,426,0.6,High Risk
x8iuejxtt4bvhigoxq3y4u35,1,2025-06-20,2025-06-20,1,0,0,1,0,0,410,0.6,High Risk
x9msnwktq295idx9yuox2xbe,1,2025-06-18,2025-06-18,1,1,0,1,1,0,117,0.30000000000000004,High Risk
x9rosk0uyn0t8e5gqbj08i51,1,2025-07-09,2025-07-09,1,0,0,1,0,0,301,0.6,High Risk
x9sktnyy8cmj63x0yqzegkm9,1,2025-07-11,2025-07-11,1,1,0,1,1,0,123,0.30000000000000004,High Risk
x9u1tuq36uefn5hrp0hnm7xk,1,2025-06-29,2025-06-29,1,1,0,1,1,0,102,0.30000000000000004,High Risk
xa1cxxbcs74dpy4wxrjs3reo,1,2025-07-07,2025-07-07,1,1,0,1,1,0,131,0.30000000000000004,High Risk
xa2pc80zy5p31xfyq4gmvy1s,1,2025-07-04,2025-07-04,1,0,0,1,0,0,257,0.6,High Risk
xa4cq3v9e1hmccopswiqzblh,1,2025-07-01,2025-07-01,1,0,0,1,0,0,396,0.6,High Risk
xb3nyav4cqzuwjv48d2ismlw,1,2025-07-07,2025-07-07,1,1,0,1,1,0,82,0.30000000000000004,High Risk
xbgcga8xt6m5lxk10uh4hbav,1,2025-06-19,2025-06-19,1,0,0,1,0,0,422,0.6,High Risk
xbkmgjtp2rkd6dgijp753ces,1,2025-07-12,2025-07-12,1,0,0,1,0,0,315,0.6,High Risk
xc4shpr3cjs8z0qydt72ns6n,1,2025-07-10,2025-07-10,1,0,0,1,0,0,371,0.6,High Risk
xce0bl4zr4mn1aedjs3fmhcz,1,2025-06-21,2025-06-21,1,1,0,1,1,0,97,0.30000000000000004,High Risk
xctfwe9xiu135dqyfcm99co0,1,2025-07-08,2025-07-08,1,0,0,1,0,0,401,0.6,High Risk
xd1x98uivy6eg93l16fsnlvq,1,2025-06-19,2025-06-19,1,1,0,1,1,0,96,0.30000000000000004,High Risk
xdcb0qd0klvzc1mcj7qs0woz,1,2025-07-06,2025-07-06,1,1,0,1,1,0,111,0.30000000000000004,High Risk
xdcqte8vtkwuuvepw0kge4za,1,2025-06-25,2025-06-25,1,1,0,1,1,0,60,0.30000000000000004,High Risk
xehsa07y1la74ojp444dz296,1,2025-07-12,2025-07-12,1,0,0,1,0,0,320,0.6,High Risk
xetdz705u3g9fz3a5k4hll1z,1,2025-07-06,2025-07-06,1,1,0,1,1,0,128,0.30000000000000004,High Risk
xeuumf7l8a1nvn6umqj1a6pr,1,2025-06-23,2025-06-23,1,0,0,1,0,0,410,0.6,High Risk
xf830q32kxn5gpgbjl9axbo9,1,2025-06-30,2025-06-30,1,0,0,1,0,0,184,0.6,High Risk
xfe8ztbmyot5qizpaaikdf37,1,2025-06-25,2025-06-25,1,0,0,1,0,0,428,0.6,High Risk
xffdapge2fy5eatia7ye9ktr,1,2025-07-04,2025-07-04,1,0,0,1,0,0,499,0.6,High Risk
xfn2kda2wuu14fno0m7biih4,1,2025-07-02,2025-07-02,1,1,0,1,1,0,77,0.30000000000000004,High Risk
xfo81noqdlipgeun5j0oogp5,1,2025-06-27,2025-06-27,1,1,0,1,1,0,120,0.30000000000000004,High Risk
xg8ekawwz3p4v1gep4a5bc36,1,2025-07-09,2025-07-09,1,0,0,1,0,0,448,0.6,High Risk
xgp51e3ec9joseo2qxyb42ce,1,2025-07-07,2025-07-07,1,1,0,1,1,0,152,0.30000000000000004,High Risk
xgzdhso8qxgj2u0ano95vumb,1,2025-06-22,2025-06-22,1,0,1,1,0,1,417,0.30000000000000004,High Risk
xh0dl43ej4a3zj0wr66h84pf,1,2025-07-08,2025-07-08,1,0,0,1,0,0,337,0.6,High Risk
xh5v9yvuccmgaal12r4esf27,1,2025-06-24,2025-06-24,1,0,0,1,0,0,440,0.6,High Risk
xhiuvwb0h38itfdhn906gpyh,1,2025-06-27,2025-06-27,1,0,0,1,0,0,270,0.6,High Risk
xi33xgv7d61ruia428zu51ii,1,2025-07-07,2025-07-07,1,0,0,1,0,0,491,0.6,High Risk
xigwyzbirgnvptvqjvx4ubkx,1,2025-07-17,2025-07-17,1,0,0,1,0,0,261,0.6,High Risk
xijyw81v2kgkvqkg8ogxtkjy,1,2025-07-07,2025-07-07,1,0,0,1,0,0,376,0.6,High Risk
ximkon5tfisygi74wrwk9r39,1,2025-07-03,2025-07-03,1,1,0,1,1,0,102,0.30000000000000004,High Risk
xisfvgmp7e1ae1390l63djg9,1,2025-06-17,2025-06-17,1,1,0,1,1,0,116,0.30000000000000004,High Risk
xiu205jj7mngp1ho4b9qrt46,1,2025-06-28,2025-06-28,1,0,0,1,0,0,331,0.6,High Risk
xivyfkzi22w9krq0kxj0oqwu,1,2025-07-10,2025-07-10,1,0,0,1,0,0,427,0.6,High Risk
xizsolx5j0957ujtorzbsgq3,1,2025-07-10,2025-07-10,1,1,0,1,1,0,118,0.30000000000000004,High Risk
xj1aw9s0mmmnlv4d5uiyrmox,1,2025-06-22,2025-06-22,1,0,0,1,0,0,329,0.6,High Risk
xj37k4gll7uchzrxsul7w2xc,1,2025-06-23,2025-06-23,1,1,0,1,1,0,92,0.30000000000000004,High Risk
xja82c0en0fp3n3x92a532oq,1,2025-06-26,2025-06-26,1,1,0,1,1,0,75,0.30000000000000004,High Risk
xkat5isggb1ytmspwqlzeure,1,2025-07-14,2025-07-14,1,0,0,1,0,0,288,0.6,High Risk
xkjrgybm63jvs11jac5zs8ny,1,2025-07-03,2025-07-03,1,1,0,1,1,0,100,0.30000000000000004,High Risk
xklj6h4cz5fypwvaf1cozlfz,1,2025-07-04,2025-07-04,1,1,0,1,1,0,98,0.30000000000000004,High Risk
xksiafhdqai6ro935upbug4h,1,2025-07-01,2025-07-01,1,0,0,1,0,0,313,0.6,High Risk
xktmqtmfs8m9gz71y5ist6yf,1,2025-07-09,2025-07-09,1,1,0,1,1,0,87,0.30000000000000004,High Risk
xl02xnewwdoxe600p246nnnv,1,2025-06-24,2025-06-24,1,0,0,1,0,0,306,0.6,High Risk
xl3puxm0j785ru0xkqwi2f69,1,2025-07-16,2025-07-16,1,1,0,1,1,0,135,0.30000000000000004,High Risk
xl64rvx6fsm2qhm89jwldw5r,1,2025-07-12,2025-07-12,1,0,0,1,0,0,401,0.6,High Risk
xlg9z26nxarekltapa5vbc89,1,2025-06-25,2025-06-25,1,0,0,1,0,0,337,0.6,High Risk
xlgh7bmb2otno7hy1gqz2o8i,1,2025-07-08,2025-07-08,1,0,0,1,0,0,394,0.6,High Risk
xli2qxla0pxf53yonlm286fb,1,2025-06-25,2025-06-25,1,0,0,1,0,0,354,0.6,High Risk
xlyse71xmwexjnqhiryw0v9s,1,2025-07-06,2025-07-06,1,0,0,1,0,0,398,0.6,High Risk
xmavuigdw74f8gyrakizbo5g,1,2025-06-23,2025-06-23,1,0,0,1,0,0,312,0.6,High Risk
xmdc7ehc8jkhgmm2hqxrl946,1,2025-06-19,2025-06-19,1,0,0,1,0,0,488,0.6,High Risk
xme4j3ej3uxrerk6apr0040d,1,2025-06-27,2025-06-27,1,0,0,1,0,0,534,0.6,High Risk
xmmexiemk4mz0pdn71ukbkiy,1,2025-06-25,2025-06-25,1,0,0,1,0,0,382,0.6,High Risk
xmop82quj4fhfxlu6u4tm4s9,1,2025-07-05,2025-07-05,1,1,0,1,1,0,148,0.30000000000000004,High Risk
xmvhyssgqo4tzx0brqvfdixt,1,2025-06-23,2025-06-23,1,0,0,1,0,0,299,0.6,High Risk
xncrmr6a8av45nmqyde2axy9,1,2025-07-12,2025-07-12,1,0,0,1,0,0,232,0.6,High Risk
xpahxz73jmfduqj6qrcrvbiy,1,2025-07-12,2025-07-12,1,0,0,1,0,0,380,0.6,High Risk
xpgbiil11a794t78hcqgea16,1,2025-07-04,2025-07-04,1,1,0,1,1,0,124,0.30000000000000004,High Risk
xpk7psiiip35kg5eevomhfz8,1,2025-07-16,2025-07-16,1,0,0,1,0,0,295,0.6,High Risk
xq6qy6ml2v7olflav2iekmtg,1,2025-07-03,2025-07-03,1,0,0,1,0,0,346,0.6,High Risk
xq82b47qljdnur4ywf3j4ha7,1,2025-06-27,2025-06-27,1,0,0,1,0,0,408,0.6,High Risk
xqikmgb59n1ezizlmbdtzluz,1,2025-07-09,2025-07-09,1,1,0,1,1,0,151,0.30000000000000004,High Risk
xqzb6vysjzb7tpgaij4nwpfo,1,2025-07-12,2025-07-12,1,0,1,1,0,1,291,0.30000000000000004,High Risk
xr3fqmmx7get42o8smmkbs4k,1,2025-07-01,2025-07-01,1,1,0,1,1,0,153,0.30000000000000004,High Risk
xsdhj8plhelh44tnzmdkw4qx,1,2025-06-22,2025-06-22,1,0,0,1,0,0,291,0.6,High Risk
xsep8jfk0q9c2xv333dbxau0,1,2025-07-13,2025-07-13,1,0,0,1,0,0,259,0.6,High Risk
xskh7ww4j5hdyliaxz63274l,1,2025-06-18,2025-06-18,1,1,0,1,1,0,104,0.30000000000000004,High Risk
xsyxogskvaou6765rhlx9gro,1,2025-07-17,2025-07-17,1,0,1,1,0,1,340,0.30000000000000004,High Risk
xt3el3sveuq2r9jewt4diufc,1,2025-07-08,2025-07-08,1,1,0,1,1,0,145,0.30000000000000004,High Risk
xt8nw8p5krdhspeoxt8ddqqa,1,2025-06-29,2025-06-29,1,0,0,1,0,0,370,0.6,High Risk
xtad01qp2kycljoydniis80z,1,2025-07-06,2025-07-06,1,0,0,1,0,0,416,0.6,High Risk
xttbhmreenhb3kshwi9id8fq,1,2025-07-01,2025-07-01,1,0,0,1,0,0,403,0.6,High Risk
xudeweusj9pnwoava8q28k1b,1,2025-07-02,2025-07-02,1,0,0,1,0,0,579,0.6,High Risk
xuhtw6sagg02s7k9imcyy8gu,1,2025-07-15,2025-07-15,1,1,0,1,1,0,125,0.30000000000000004,High Risk
xukjeipetp4lbt8hugqlbmz5,1,2025-07-12,2025-07-12,1,1,0,1,1,0,148,0.30000000000000004,High Risk
xulgzwnws0uke0psz404wrtz,1,2025-06-19,2025-06-19,1,0,0,1,0,0,291,0.6,High Risk
xuwd63nwjcrtlgobbvy6fh0t,1,2025-07-05,2025-07-05,1,1,0,1,1,0,138,0.30000000000000004,High Risk
xuymt85we5lv80e4prq2dwmj,1,2025-06-28,2025-06-28,1,0,0,1,0,0,428,0.6,High Risk
xv9opfw3v0y8wnnhr43fhdpr,1,2025-06-22,2025-06-22,1,1,0,1,1,0,153,0.30000000000000004,High Risk
xvkb5ktguehjqxrmdi7wdekh,1,2025-07-17,2025-07-17,1,1,0,1,1,0,101,0.30000000000000004,High Risk
xvxh1ore216bxt6r29cwntdo,1,2025-06-24,2025-06-24,1,1,0,1,1,0,61,0.30000000000000004,High Risk
xw7snqljdpt5keja5ojzklok,1,2025-07-17,2025-07-17,1,1,0,1,1,0,118,0.30000000000000004,High Risk
xwb5xkbnbg02sxb5mrddpn9n,1,2025-06-26,2025-06-26,1,1,0,1,1,0,97,0.30000000000000004,High Risk
xwbw9cq1p8q71za36bv0ah9l,1,2025-07-14,2025-07-14,1,1,0,1,1,0,115,0.30000000000000004,High Risk
xwf3rmyjkyows8m2yate4e3b,1,2025-06-20,2025-06-20,1,0,0,1,0,0,313,0.6,High Risk
xwim6ktpbbfe566qdz7vl3z3,1,2025-06-21,2025-06-21,1,0,0,1,0,0,376,0.6,High Risk
xwn1d9oysvfadj6r89yf31yp,1,2025-07-11,2025-07-11,1,0,0,1,0,0,317,0.6,High Risk
xwpmqb909h4byj5et7bmpgfq,1,2025-07-01,2025-07-01,1,0,0,1,0,0,509,0.6,High Risk
xwx2h73s6676r5r6650fejos,1,2025-07-08,2025-07-08,1,0,0,1,0,0,288,0.6,High Risk
xx0ap1cvh71kpd2a68veqlqe,1,2025-06-19,2025-06-19,1,0,0,1,0,0,392,0.6,High Risk
xx2kcwuzpd3qw4wkbg2ss8dm,1,2025-06-23,2025-06-23,1,0,0,1,0,0,441,0.6,High Risk
xxdjzdbmzpsm64ta5iwqfpik,1,2025-06-23,2025-06-23,1,1,0,1,1,0,133,0.30000000000000004,High Risk
xxsbu2ocfmjuoyhtrv94i0fo,1,2025-07-07,2025-07-07,1,0,0,1,0,0,260,0.6,High Risk
xy4240879tnqsbo02t59uc5t,1,2025-07-14,2025-07-14,1,0,0,1,0,0,413,0.6,High Risk
xydjs0g9lnx30koth5jz24y6,1,2025-06-20,2025-06-20,1,0,0,1,0,0,308,0.6,High Risk
xyipkb1v8qutuxp04k2jetns,1,2025-06-29,2025-06-29,1,0,0,1,0,0,241,0.6,High Risk
xyv4hi4xigfbx42amj5yq10r,1,2025-06-21,2025-06-21,1,1,0,1,1,0,99,0.30000000000000004,High Risk
xz168xe2kn3vgpxofvrycmxw,1,2025-07-02,2025-07-02,1,1,0,1,1,0,113,0.30000000000000004,High Risk
xz7giugfufbh9hh32rckf24q,1,2025-06-21,2025-06-21,1,1,0,1,1,0,68,0.30000000000000004,High Risk
xz9byn3r3apwpgmig316b6ig,1,2025-07-05,2025-07-05,1,0,0,1,0,0,465,0.6,High Risk
xzew25kzvgwpe6wi6f463kmp,1,2025-06-29,2025-06-29,1,1,0,1,1,0,114,0.30000000000000004,High Risk
xzm5repvpyqrvz35aly2ce41,1,2025-06-20,2025-06-20,1,0,0,1,0,0,318,0.6,High Risk
xznf19pgcqlokb9x7l03upnh,1,2025-07-17,2025-07-17,1,0,0,1,0,0,425,0.6,High Risk
xzodqcedr2hzqr5udi0tft5z,1,2025-07-01,2025-07-01,1,0,0,1,0,0,296,0.6,High Risk
y0mr86m9d7fglyr4lh8t0cm3,1,2025-07-02,2025-07-02,1,0,1,1,0,1,352,0.30000000000000004,High Risk
y0p0r2x9s8efhezfream2exm,1,2025-06-20,2025-06-20,1,1,0,1,1,0,160,0.30000000000000004,High Risk
y0wv9hd29eat91klw0mr63u9,1,2025-06-24,2025-06-24,1,0,0,1,0,0,309,0.6,High Risk
y118gly684h5vxiz0zlr13kq,1,2025-06-27,2025-06-27,1,1,1,1,1,1,137,0,High Risk
y1lusmgu5oip0crm4z8fl5g1,1,2025-07-12,2025-07-12,1,0,0,1,0,0,331,0.6,High Risk
y21x4x79o0lz0iw2mi400ltf,1,2025-07-06,2025-07-06,1,1,0,1,1,0,88,0.30000000000000004,High Risk
y2mbvfe3jm8pr8xs6h0ttuc2,1,2025-06-29,2025-06-29,1,1,0,1,1,0,97,0.30000000000000004,High Risk
y2rud85rjnt3jkp3tigyp8jk,1,2025-06-24,2025-06-24,1,0,0,1,0,0,315,0.6,High Risk
y2tlylcag6r63iffb0ww07t9,1,2025-07-14,2025-07-14,1,0,0,1,0,0,367,0.6,High Risk
y2yo5qwdflf3gi9tn79uzz5b,1,2025-06-23,2025-06-23,1,0,0,1,0,0,322,0.6,High Risk
y32ki7l0dntw5509pxrb9z1v,1,2025-07-10,2025-07-10,1,0,0,1,0,0,408,0.6,High Risk
y343tmfs8n6wxhd78u6b28zj,1,2025-06-20,2025-06-20,1,0,0,1,0,0,343,0.6,High Risk
y35419ulmd80dotlr260gyd8,1,2025-06-25,2025-06-25,1,0,0,1,0,0,305,0.6,High Risk
y36l55mtebgmom18ig3keu9j,1,2025-07-17,2025-07-17,1,0,0,1,0,0,440,0.6,High Risk
y36mive7ilj21hfjv92cd1dy,1,2025-06-28,2025-06-28,1,0,0,1,0,0,515,0.6,High Risk
y3bmpc1ioh9mi4irmasopolq,1,2025-07-15,2025-07-15,1,0,0,1,0,0,282,0.6,High Risk
y3iuzrrjn9u9h6g922wsq4tp,1,2025-06-23,2025-06-23,1,0,0,1,0,0,368,0.6,High Risk
y3mmfxg3qrcpyb2xi0bkdeol,1,2025-07-02,2025-07-02,1,0,0,1,0,0,337,0.6,High Risk
y3redt41436tw3oogte3p4mi,1,2025-07-15,2025-07-15,1,0,0,1,0,0,272,0.6,High Risk
y47kydv9i2x0on64r9pegfwt,1,2025-06-17,2025-06-17,1,1,0,1,1,0,139,0.30000000000000004,High Risk
y4h23inu2f153o1auf0hyqc2,1,2025-07-02,2025-07-02,1,0,1,1,0,1,337,0.30000000000000004,High Risk
y4m429up1bafpbwpdtrn9vlu,1,2025-07-13,2025-07-13,1,0,0,1,0,0,311,0.6,High Risk
y57v5w5d9aaackwrzcfee8gg,1,2025-07-12,2025-07-12,1,0,0,1,0,0,348,0.6,High Risk
y5ou0g6jw9em12lwu125hy44,1,2025-06-21,2025-06-21,1,0,0,1,0,0,237,0.6,High Risk
y5qeliqk8qvbmwbjpi5xr38u,1,2025-07-09,2025-07-09,1,0,0,1,0,0,375,0.6,High Risk
y5vsdpenbbi8md4fpd94ngbw,1,2025-06-28,2025-06-28,1,0,0,1,0,0,317,0.6,High Risk
y5vxbl8zq2j0h0m85g9zebpz,1,2025-06-22,2025-06-22,1,1,1,1,1,1,132,0,High Risk
y65c5mxmjrjwcdql3fjod3gy,1,2025-06-21,2025-06-21,1,1,0,1,1,0,104,0.30000000000000004,High Risk
y6bpolimisyxqzfum9ibk8sv,1,2025-07-11,2025-07-11,1,0,0,1,0,0,346,0.6,High Risk
y7417lw91e7belrf5jqtokn3,1,2025-07-05,2025-07-05,1,1,0,1,1,0,111,0.30000000000000004,High Risk
y7oku43u970uvod9bgnt3v1h,1,2025-07-05,2025-07-05,1,1,0,1,1,0,69,0.30000000000000004,High Risk
y8m7w1ppy6fngkxdzhsi7nwm,1,2025-06-19,2025-06-19,1,0,0,1,0,0,305,0.6,High Risk
y8o0sewgg0bkb2bmth2r79c0,1,2025-06-26,2025-06-26,1,0,0,1,0,0,276,0.6,High Risk
y9nw8jw10qud4hqrddyeat3i,1,2025-07-06,2025-07-06,1,0,0,1,0,0,412,0.6,High Risk
ya05p9ykpe48f46k5j5yn5w3,1,2025-06-27,2025-06-27,1,0,0,1,0,0,287,0.6,High Risk
ya5wx0n9i6zsl4kq6e3hoyaj,1,2025-06-30,2025-06-30,1,0,1,1,0,1,314,0.30000000000000004,High Risk
yahlfp9wtfp1b74ltmlydebu,1,2025-07-15,2025-07-15,1,0,0,1,0,0,444,0.6,High Risk
yb90wuermg364fcd3ugk9yfo,1,2025-07-07,2025-07-07,1,0,0,1,0,0,309,0.6,High Risk
yb9cyziibqvlh30oh6cckyam,1,2025-06-23,2025-06-23,1,1,0,1,1,0,95,0.30000000000000004,High Risk
ybctcks1lhr83ih496p6bkae,1,2025-07-12,2025-07-12,1,1,0,1,1,0,98,0.30000000000000004,High Risk
ybv758qtnprnskt9x1xa4twm,1,2025-07-04,2025-07-04,1,0,0,1,0,0,417,0.6,High Risk
ybvzsgijrr6nxp885n72fofl,1,2025-06-22,2025-06-22,1,1,0,1,1,0,119,0.30000000000000004,High Risk
ybw8texxquhh4wzgbsdzxhhn,1,2025-07-06,2025-07-06,1,0,0,1,0,0,365,0.6,High Risk
yc6nlsnjc8ynd3tpkpl39ye3,1,2025-07-05,2025-07-05,1,0,0,1,0,0,230,0.6,High Risk
ycq4lhidb23uuur744ii002t,1,2025-06-21,2025-06-21,1,0,0,1,0,0,409,0.6,High Risk
yd7xt47uaniy0yjzs4wcsbfz,1,2025-07-02,2025-07-02,1,0,0,1,0,0,272,0.6,High Risk
yd9p4vh0rpx11r0j7kobno4p,1,2025-07-02,2025-07-02,1,1,0,1,1,0,90,0.30000000000000004,High Risk
ydflctr4vcdbl9tiaa9hi4i7,1,2025-06-24,2025-06-24,1,1,0,1,1,0,121,0.30000000000000004,High Risk
ydfrmgnxx0umua1eyhzy5xg2,1,2025-06-23,2025-06-23,1,1,0,1,1,0,109,0.30000000000000004,High Risk
ye05ndl8c1fcfcl6tc4c037v,1,2025-06-17,2025-06-17,1,0,0,1,0,0,403,0.6,High Risk
ye94oy4b6i7qkhfa9svrc2n7,1,2025-07-02,2025-07-02,1,0,0,1,0,0,435,0.6,High Risk
yea9pe1ug8l4klfmxh89ne0z,1,2025-06-25,2025-06-25,1,0,0,1,0,0,180,0.6,High Risk
yedcro7k77g33hzjq1pefqcm,1,2025-06-26,2025-06-26,1,0,0,1,0,0,426,0.6,High Risk
yeo7dvdvgylljgp0fdip5r6t,1,2025-06-28,2025-06-28,1,0,1,1,0,1,310,0.30000000000000004,High Risk
yf287go54rgefn9umfqww9ei,1,2025-07-03,2025-07-03,1,0,0,1,0,0,222,0.6,High Risk
yf7st2416a9je4ws0q69432b,1,2025-07-02,2025-07-02,1,0,1,1,0,1,255,0.30000000000000004,High Risk
yfg9daxv7u44dc3gwhj36e77,1,2025-06-20,2025-06-20,1,1,0,1,1,0,143,0.30000000000000004,High Risk
yfhgw7u9ohbsaq4tq2ngni4g,1,2025-06-19,2025-06-19,1,1,0,1,1,0,112,0.30000000000000004,High Risk
yfi2ii8w12nx1j759w3y6j92,1,2025-06-19,2025-06-19,1,1,0,1,1,0,156,0.30000000000000004,High Risk
yfilpdt19yiun6gw8svcsdbh,1,2025-06-27,2025-06-27,1,0,0,1,0,0,366,0.6,High Risk
yfmgwukioe487zx9hxghwwuv,1,2025-06-22,2025-06-22,1,0,0,1,0,0,289,0.6,High Risk
yfpoz0x1rv3qrd0aqngazvl4,1,2025-07-10,2025-07-10,1,0,0,1,0,0,249,0.6,High Risk
yg7m8u6sp0xtkkqm6of6jpa1,1,2025-07-16,2025-07-16,1,0,0,1,0,0,399,0.6,High Risk
ygssr9sp9pyzckg2j4szbdyz,1,2025-07-17,2025-07-17,1,1,0,1,1,0,117,0.30000000000000004,High Risk
ygvo25mu5aroqhk6r37h0vzs,1,2025-07-05,2025-07-05,1,1,0,1,1,0,87,0.30000000000000004,High Risk
ygxuq6eru67ce9mewa3yjh02,1,2025-07-05,2025-07-05,1,1,0,1,1,0,119,0.30000000000000004,High Risk
yhg9kvfmuykdcd7vm5swyfk2,1,2025-07-02,2025-07-02,1,0,0,1,0,0,451,0.6,High Risk
yhhfjmndkbxai7vpn9y0rfum,1,2025-07-07,2025-07-07,1,0,0,1,0,0,503,0.6,High Risk
yhjzz3e3lhq5spyt6de07jqu,1,2025-07-14,2025-07-14,1,0,0,1,0,0,407,0.6,High Risk
yhq4dt1twkvpt75wi1kmowft,1,2025-06-26,2025-06-26,1,0,0,1,0,0,375,0.6,High Risk
yiavbbtny5rtqtso4gdtut3x,1,2025-06-24,2025-06-24,1,0,0,1,0,0,335,0.6,High Risk
yilh3wehaxqpbzu42o5m42j2,1,2025-07-03,2025-07-03,1,0,0,1,0,0,290,0.6,High Risk
yiz1zj2i2vq2naxxas5np278,1,2025-06-19,2025-06-19,1,1,0,1,1,0,113,0.30000000000000004,High Risk
yj24lk1q24wf6qbju1qu427r,1,2025-07-06,2025-07-06,1,0,0,1,0,0,302,0.6,High Risk
yj5pnb1377qyq2kchmvkh6vy,1,2025-07-16,2025-07-16,1,0,0,1,0,0,314,0.6,High Risk
yjfpvk735u033v5l71f1weh5,1,2025-06-18,2025-06-18,1,1,0,1,1,0,62,0.30000000000000004,High Risk
yjgnbotsqsrwgd4bpq6nlerv,1,2025-06-22,2025-06-22,1,0,0,1,0,0,310,0.6,High Risk
yjklqwxdo3s9f2chj2b43txu,1,2025-06-26,2025-06-26,1,1,0,1,1,0,99,0.30000000000000004,High Risk
yjmkn7wisjq3vdkkv8xzwc0q,1,2025-07-11,2025-07-11,1,1,0,1,1,0,125,0.30000000000000004,High Risk
yjzxt3n63dfrmj8lshipehrn,1,2025-07-07,2025-07-07,1,1,0,1,1,0,106,0.30000000000000004,High Risk
yjzyz0fvyrizjc9zr034qare,1,2025-06-30,2025-06-30,1,1,0,1,1,0,145,0.30000000000000004,High Risk
yk1u2udyuolt35miq17r2int,1,2025-07-13,2025-07-13,1,0,0,1,0,0,331,0.6,High Risk
ykhy1mkkw8crq2yk7jm5o24k,1,2025-06-28,2025-06-28,1,1,0,1,1,0,105,0.30000000000000004,High Risk
ykqp34k8g0ms294q5lgag8d2,1,2025-06-26,2025-06-26,1,0,0,1,0,0,293,0.6,High Risk
yksh9pikevf3b1ihsz3p2hyv,1,2025-07-16,2025-07-16,1,0,0,1,0,0,309,0.6,High Risk
ykti6ttpo7qvt4lppw0rylao,1,2025-07-04,2025-07-04,1,0,0,1,0,0,351,0.6,High Risk
ykwtrzpde1nun3jgclhndw95,1,2025-07-12,2025-07-12,1,0,0,1,0,0,549,0.6,High Risk
ylk7k3n8pyndkppsiknn8743,1,2025-07-06,2025-07-06,1,0,0,1,0,0,256,0.6,High Risk
ylp3k4s2n2lbfq6hpptz1nqg,1,2025-06-29,2025-06-29,1,1,0,1,1,0,88,0.30000000000000004,High Risk
ylqye6onek5xau5wnk33080v,1,2025-07-06,2025-07-06,1,0,0,1,0,0,211,0.6,High Risk
ylxztg25giqq79qryv4093mn,1,2025-07-17,2025-07-17,1,0,0,1,0,0,361,0.6,High Risk
yly7uvfl3xwt2sjv5x98lzov,1,2025-06-22,2025-06-22,1,1,0,1,1,0,121,0.30000000000000004,High Risk
ylzv9x716o54xr3qs5704t7z,1,2025-06-25,2025-06-25,1,0,0,1,0,0,357,0.6,High Risk
ym6oxli6ehjn5ns0wbcdxzyr,1,2025-07-14,2025-07-14,1,1,0,1,1,0,157,0.30000000000000004,High Risk
